Id,Label,Degree,Weighted Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Clustering Coefficient,Number of triangles,Eigenvector Centrality
BDZ,BDZ,2,4.0,25.0,0.11690805354399825,2.6332203791508193E-6,0.0,0,0.004238268207793096
THP,THP,2,4.0,25.0,0.11683754591808762,1.645762736969262E-7,0.0,0,0.0035766166345568
BIJ,BIJ,3,5.0,24.0,0.13218372980181745,4.648182556780186E-4,0.3333333333333333,1,0.00998933499920763
PDX,PDX,2,2.0,24.0,0.13218372980181745,0.0,1.0,1,0.009176316516892852
CDH,CDH,4,6.0,24.0,0.1322001302769937,8.653467083839716E-4,0.16666666666666666,1,0.011867277102366456
SMX,SMX,2,2.0,25.0,0.11677352183681297,1.1648312297509157E-4,0.0,0,0.0038149043547779505
MPJ,MPJ,2,2.0,26.0,0.10587241653418125,1.462900210639344E-7,0.0,0,0.003244949959908874
KYI,KYI,3,5.0,25.0,0.1183987554518432,3.513157918821072E-4,0.0,0,0.006224477615395903
KPA,KPA,3,4.0,24.0,0.13413904887797817,5.364408459559165E-4,0.3333333333333333,1,0.013973679661762639
HLR,HLR,2,2.0,24.0,0.13412216382918463,0.0,1.0,1,0.012461815254098266
SEP,SEP,2,2.0,24.0,0.13587961486960404,2.0328217510342553E-7,0.0,0,0.012007659446558997
BLH,BLH,2,2.0,23.0,0.15067524570458884,7.056455355440373E-5,0.0,0,0.019159795705834953
KLNP,KLNP,2,4.0,24.0,0.13217553109009147,0.0,1.0,1,0.008839102117643926
BPD,BPD,2,4.0,25.0,0.11690484680582605,0.0,1.0,1,0.004622262659094806
SRJN,SRJN,2,2.0,27.0,0.09490725276682922,0.0,1.0,1,0.0047843179284491775
NBPH,NBPH,2,2.0,29.0,0.07983815072214001,0.0,1.0,1,0.0041542580689037266
MAHO,MAHO,2,2.0,26.0,0.12859427330054612,9.1431263164959E-8,0.0,0,0.00660363455960596
JBG,JBG,2,2.0,26.0,0.12859427330054612,1.6008077360937457E-6,0.0,0,0.005766125489687458
UCH,UCH,2,2.0,26.0,0.12785744285114298,8.52139372697418E-7,0.0,0,0.007165193977308042
PKRA,PKRA,2,2.0,26.0,0.12809954615130295,8.22881368484631E-8,0.0,0,0.007656699039262659
DAN,DAN,2,2.0,26.0,0.12814576505607506,0.0,1.0,1,0.009077417515215732
DUN,DUN,2,2.0,26.0,0.1281534714496196,2.04919448832979E-5,0.0,0,0.006431324629730223
DAM,DAM,2,2.0,26.0,0.12486815891245752,1.0971751579795081E-7,0.0,0,0.0035917311898091176
SAR,SAR,2,2.0,25.0,0.14265631275940555,4.4690467241597276E-4,0.0,0,0.011206885643146336
DLP,DLP,2,2.0,25.0,0.14226109015654728,5.4858757898975403E-8,0.0,0,0.010817776042834983
KGF,KGF,2,2.0,24.0,0.1657333955514077,2.3213003070582844E-4,0.0,0,0.0543344424733482
GGB,GGB,3,5.0,25.0,0.13606614947482681,9.1431263164959E-8,0.6666666666666666,2,0.010554896767239292
DS,DS,2,4.0,24.0,0.16622464898595943,0.0,1.0,1,0.0586637687396254
KFPR,KFPR,2,4.0,25.0,0.14830021921430808,0.0,1.0,1,0.01853026600185718
KIV,KIV,2,4.0,25.0,0.14827958111540201,3.5628649173357084E-5,0.0,0,0.01494127230618074
HKP,HKP,2,4.0,25.0,0.14222311208996563,1.0971751579795081E-7,0.0,0,0.007102686215425214
LDP,LDP,2,4.0,24.0,0.16573984055998445,4.3176796812591364E-4,0.0,0,0.05408988088697855
RGB,RGB,2,2.0,25.0,0.1468743538493349,0.0,1.0,1,0.028809169865976047
PRKE,PRKE,2,2.0,26.0,0.12507703595011005,0.0,1.0,1,0.00694731680556498
SSKA,SSKA,2,2.0,25.0,0.1427088565210112,0.0,1.0,1,0.015931488258887457
GTF,GTF,2,2.0,25.0,0.1427088565210112,2.8158101836993942E-6,0.0,0,0.014677707715608786
JRJ,JRJ,2,2.0,25.0,0.1423085912718288,1.6914783685517414E-7,0.0,0,0.009961262281571388
KD,KD,2,2.0,25.0,0.1423085912718288,1.371468947474385E-7,0.0,0,0.0126586877917874
MCV,MCV,2,2.0,24.0,0.1657333955514077,2.2961195188990455E-4,0.0,0,0.05450146544200866
BBO,BBO,2,2.0,24.0,0.15380173938147307,0.0,1.0,1,0.021947083017708095
KHE,KHE,2,2.0,25.0,0.13605746209098166,0.0,1.0,1,0.007321350415896712
PYG,PYG,1,1.0,24.0,0.1478423754682947,0.0,0.0,0,0.012951055686007995
DHRJ,DHRJ,2,2.0,26.0,0.11811983814644421,0.0,1.0,1,0.0034528083564391706
DNX,DNX,2,2.0,26.0,0.12697372341059407,3.2573474015448284E-4,0.0,0,0.007345711508079756
BXC,BXC,2,2.0,27.0,0.11268275916770219,2.9307612264597777E-6,0.0,0,0.0031539502454220464
UKN,UKN,2,2.0,27.0,0.12325756261206547,1.4448292085545366E-4,0.0,0,0.00373321965158682
JPS,JPS,2,2.0,26.0,0.14056264635071403,6.088390594124612E-4,0.0,0,0.015337173336125593
GRN,GRN,2,2.0,26.0,0.1405533753256604,0.0,1.0,1,0.01715243902513616
BSS,BSS,2,2.0,25.0,0.13164885401865695,0.0,1.0,1,0.01672652911593719
HMI,HMI,2,2.0,25.0,0.13164478764478765,0.0,1.0,1,0.015644542578066474
KUP,KUP,2,2.0,25.0,0.13013343104027358,0.0,1.0,1,0.010372564730013618
GILL,GILL,2,2.0,24.0,0.149047036195139,0.0,1.0,1,0.031208686603806667
LDW,LDW,2,2.0,24.0,0.1494966501806447,0.0,1.0,1,0.03507256433762368
CEU,CEU,2,2.0,24.0,0.1471888382373256,0.0,1.0,1,0.024196928766603423
SRX,SRX,2,2.0,24.0,0.14553525695748676,0.0,1.0,1,0.01605078234311979
HMR,HMR,3,3.0,25.0,0.1342742824737721,9.1431263164959E-8,0.6666666666666666,2,0.01242537773219589
DIW,DIW,2,2.0,25.0,0.13426582238603788,0.0,1.0,1,0.008906578281139933
BTR,BTR,2,2.0,25.0,0.13426582238603788,0.0,1.0,1,0.008955542341933607
TRA,TRA,3,4.0,25.0,0.1358622888109659,6.016719691288665E-6,0.6666666666666666,2,0.012945317850811709
MOW,MOW,2,2.0,25.0,0.14951762848623049,0.0,1.0,1,0.015254160013734055
CRW,CRW,2,2.0,26.0,0.12697750633099955,8.742949828127936E-4,0.0,0,0.007341888453986391
BVZ,BVZ,2,2.0,27.0,0.1126887179080405,4.0733723557671484E-4,0.0,0,0.003084202880812715
SWNI,SWNI,2,2.0,28.0,0.10132179535945227,3.291525473938524E-7,0.0,0,0.002699887533778188
JUP,JUP,2,2.0,28.0,0.10711772393686537,6.027881675415155E-5,0.0,0,0.0028440875686657984
LSE,LSE,2,2.0,27.0,0.11994821569289656,5.272365639902316E-4,0.0,0,0.00447583290771997
NJM,NJM,2,4.0,26.0,0.1273759713090257,2.3329601109170942E-4,0.0,0,0.015240545005840937
GSW,GSW,2,4.0,27.0,0.1130174219723688,9.1431263164959E-8,0.0,0,0.005964157115158953
BWB,BWB,3,5.0,27.0,0.1130354064447686,1.0971751579795081E-7,0.6666666666666666,2,0.00963588055746207
PTRL,PTRL,2,4.0,27.0,0.11302941098469779,0.0,1.0,1,0.006607677528456353
BMK,BMK,3,4.0,27.0,0.1130354064447686,2.3111553128951466E-4,0.6666666666666666,2,0.008382382998576972
LGB,LGB,2,2.0,28.0,0.10165044838771227,0.0,1.0,1,0.004425675696707636
NAWN,NAWN,2,2.0,27.0,0.11333599255418163,0.0,1.0,1,0.006410527492702053
DBI,DBI,2,4.0,27.0,0.11432096778519889,0.0,1.0,1,0.007125678279093955
AMPR,AMPR,2,2.0,28.0,0.10464031426466977,0.0,1.0,1,0.0047328220110371185
RMH,RMH,3,4.0,27.0,0.10914492048451944,6.743189758553717E-5,0.6666666666666666,2,0.007456252859386494
RJS,RJS,2,4.0,27.0,0.105599603567889,5.4858757898975403E-8,0.0,0,0.0035370968096753576
AS,AS,2,4.0,26.0,0.11753674746973332,2.2184067386760937E-4,0.0,0,0.004675348241012087
MLC,MLC,2,4.0,26.0,0.11753674746973332,1.9017702738311474E-7,0.0,0,0.004816462011523405
NTZ,NTZ,2,4.0,26.0,0.11753998896856038,2.1943503159590161E-7,0.0,0,0.004898743681092468
DLC,DLC,2,4.0,26.0,0.11754647250262013,0.0,1.0,1,0.006146646702126263
BMNL,BMNL,2,2.0,26.0,0.1200631021465998,0.0,1.0,1,0.00462208387092659
JDL,JDL,3,4.0,26.0,0.12588610586011342,1.9031399197050932E-4,0.3333333333333333,1,0.006273587265532035
JMS,JMS,3,5.0,26.0,0.13469865048513005,4.0076966715088785E-4,0.3333333333333333,1,0.008236588945770992
KNSR,KNSR,3,5.0,25.0,0.143709748120174,0.0019730929187680504,0.3333333333333333,1,0.01096887903846183
BWX,BWX,2,2.0,26.0,0.1273759713090257,5.36102143457741E-6,0.0,0,0.01557120083504515
KRSH,KRSH,2,2.0,25.0,0.1324672095480823,2.624895644817301E-5,0.0,0,0.010076509857439032
FSR,FSR,2,2.0,25.0,0.13247544448588836,0.0,1.0,1,0.014860652829424496
PKK,PKK,3,3.0,25.0,0.13245897563401293,3.5108263617640145E-5,0.6666666666666666,2,0.014081650572945324
BFE,BFE,2,2.0,26.0,0.1247694604642993,0.0,1.0,1,0.007481220589703136
UMS,UMS,2,2.0,24.0,0.14561978953122864,6.144911931793707E-5,0.0,0,0.015623354679363655
PAE,PAE,2,2.0,24.0,0.14141146023424797,8.842981830479463E-6,0.0,0,0.008889694649606272
SPO,SPO,2,2.0,24.0,0.14751998892388635,0.0,1.0,1,0.020756510897774985
CLO,CLO,2,2.0,24.0,0.14753020180691612,4.378407147566091E-4,0.0,0,0.015600046013178643
SBLJ,SBLJ,2,2.0,25.0,0.1285826344053581,7.189472977208583E-6,0.0,0,0.003688131802935876
ALAI,ALAI,2,2.0,25.0,0.1327353701454421,3.66356580040746E-5,0.0,0,0.0039567174074809485
BWS,BWS,2,2.0,24.0,0.153023122217435,4.967330848103404E-4,0.0,0,0.019822961388473028
KJW,KJW,2,2.0,24.0,0.13611394992335207,5.476240044662293E-6,0.0,0,0.0055532055920820365
DSL,DSL,2,2.0,24.0,0.13440555029959003,1.0971751579795081E-7,0.0,0,0.004133025845728165
MCPE,MCPE,2,2.0,23.0,0.15525280489581814,4.619203772546078E-4,0.0,0,0.019604356408376593
JOM,JOM,2,4.0,23.0,0.15529806150706896,0.0,1.0,1,0.023499109102778727
KXG,KXG,2,4.0,24.0,0.13902208304791727,3.525044901947381E-4,0.0,0,0.006678019796790337
UMED,UMED,2,4.0,25.0,0.12207487182424884,1.0971751579795081E-7,0.0,0,0.003191257096752546
SWF,SWF,2,4.0,25.0,0.13238902867082905,1.1489212710453368E-4,0.0,0,0.00513703423176262
KSW,KSW,2,4.0,25.0,0.1323931411530815,4.6725032727820643E-4,0.0,0,0.005116489820018432
AAS,AAS,2,4.0,26.0,0.11693050563801477,3.1086629476086056E-7,0.0,0,0.002883786673530826
JWL,JWL,2,4.0,26.0,0.11693371378402106,3.474388000268442E-7,0.0,0,0.002924417618641453
BNO,BNO,2,4.0,25.0,0.13239725389083906,4.6732347228873846E-4,0.0,0,0.005543904093145837
SZ,SZ,2,2.0,25.0,0.1398844689510306,8.128531832993878E-6,0.0,0,0.007694480075838909
HWT,HWT,2,2.0,25.0,0.14141615236578406,8.237867170205947E-6,0.0,0,0.00906292783782088
RT,RT,3,3.0,25.0,0.14142553756304752,5.574355301888382E-4,0.3333333333333333,1,0.010745409578148877
PRDH,PRDH,2,2.0,26.0,0.1250366719474271,0.0,1.0,1,0.00409485428192053
KAI,KAI,3,3.0,26.0,0.12879245739151457,6.544874875898037E-5,0.3333333333333333,1,0.007648804085645241
BOM,BOM,2,2.0,26.0,0.1287846739590258,2.7739594193751593E-6,0.0,0,0.006302668708210216
RKZ,RKZ,2,2.0,26.0,0.13494601526137479,7.419365445288998E-5,0.0,0,0.013746296845412504
SHRD,SHRD,3,3.0,27.0,0.12154570084129473,7.570508590058606E-7,0.0,0,0.008741423876195385
EN,EN,2,2.0,27.0,0.12154570084129473,8.122073003683437E-4,0.0,0,0.0058548972456749495
PN,PN,2,2.0,28.0,0.10839267548321464,3.453592706480856E-4,0.0,0,0.002929026113758614
JUL,JUL,2,2.0,29.0,0.09780837636259324,5.705310821493442E-7,0.0,0,0.0026769409851452155
DNW,DNW,2,2.0,28.0,0.10837062652563059,1.2255301897543805E-4,0.0,0,0.0027150321305752225
UMN,UMN,2,2.0,27.0,0.12151797679126394,5.893242464346819E-4,0.0,0,0.0035367037325709336
JDN,JDN,2,2.0,26.0,0.13829580115516907,0.0010561722761549548,0.0,0,0.013282433516901393
BHU,BHU,2,2.0,26.0,0.1382778534812796,1.5871899259091562E-4,0.0,0,0.013577377788588365
UAR,UAR,2,2.0,27.0,0.12157343754457027,1.188606421144467E-7,0.0,0,0.006967524478705155
KMLI,KMLI,2,2.0,27.0,0.12157343754457027,0.0,1.0,1,0.009493198058563995
DRW,DRW,2,2.0,27.0,0.12157343754457027,0.0,1.0,1,0.008463690366113406
UM,UM,2,2.0,26.0,0.13806731672551753,0.0,1.0,1,0.014850490797324409
KRJD,KRJD,2,2.0,26.0,0.13808073608501262,8.703144525084659E-4,0.0,0,0.012524288710460754
CTT,CTT,2,2.0,27.0,0.12134844257160754,4.0335670527238764E-4,0.0,0,0.003502751601671389
JTY,JTY,2,2.0,28.0,0.10823577215125581,3.291525473938524E-7,0.0,0,0.0027262061850411665
IQG,IQG,2,2.0,27.0,0.11334503483857242,6.425934705847852E-5,0.0,0,0.0028610793929736977
SZA,SZA,2,2.0,26.0,0.12781143165597073,5.312170942945584E-4,0.0,0,0.0052172683240698054
MAA,MAA,2,2.0,25.0,0.1463598901098901,0.0,1.0,1,0.018147177015162115
MXO,MXO,2,2.0,25.0,0.14635486418735622,4.669394609834457E-4,0.0,0,0.01567860035261773
KWI,KWI,2,2.0,26.0,0.12768889687818322,1.0971751579795081E-7,0.0,0,0.0038794741189091078
BMN,BMN,2,2.0,26.0,0.12771185424907108,4.5715631582479497E-7,0.0,0,0.004773420031579374
BNS,BNS,2,2.0,26.0,0.12780376634280916,0.0,1.0,1,0.008906911466209852
KVJ,KVJ,2,2.0,26.0,0.12780376634280916,0.0,1.0,1,0.00791641249635079
BRLY,BRLY,2,2.0,26.0,0.13474549478343345,0.0,1.0,1,0.014922545128454496
KZQ,KZQ,2,2.0,26.0,0.13475401542936638,0.0,1.0,1,0.016976825580173348
BGPR,BGPR,2,2.0,26.0,0.130760262625023,0.0,1.0,1,0.008764479459986752
BWA,BWA,2,2.0,27.0,0.11893400306962466,3.8401130529282784E-7,0.0,0,0.004743087513632642
BGG,BGG,2,2.0,27.0,0.11892072881497809,1.0971751579795081E-7,0.0,0,0.003767374405962691
AUWA,AUWA,2,2.0,26.0,0.13495028813881324,4.670126059939776E-4,0.0,0,0.013526446342303801
DRS,DRS,2,2.0,26.0,0.13494601526137479,1.83290449239416E-4,0.0,0,0.013732840278630911
BFY,BFY,2,2.0,27.0,0.11900041881893061,2.816082905480737E-7,0.0,0,0.0061020475493551146
BQN,BQN,2,2.0,27.0,0.11900706447379443,6.228096498018341E-4,0.0,0,0.005163210769900574
BGX,BGX,2,2.0,28.0,0.10636386323933117,1.5582447318678377E-4,0.0,0,0.002881260974543887
CNL,CNL,2,2.0,29.0,0.09615992058120121,3.0172316844436474E-7,0.0,0,0.0027723304428450574
GRI,GRI,2,2.0,28.0,0.10637713715212778,3.117641497651553E-4,0.0,0,0.003695502633002092
BAR,BAR,2,2.0,27.0,0.1190037415535824,0.0,1.0,1,0.006222226699172694
APA,APA,2,2.0,26.0,0.1309973874289227,0.0,1.0,1,0.012169546591879658
PPF,PPF,2,2.0,26.0,0.13100544062951466,9.3928599271568E-4,0.0,0,0.009672800075091165
KRW,KRW,2,2.0,27.0,0.1158561448337728,4.725476805111972E-4,0.0,0,0.003232985215055524
LNA,LNA,2,2.0,28.0,0.10384737214005507,5.809368306714512E-6,0.0,0,0.002693661408618594
MLI,MLI,2,2.0,28.0,0.1035924359535268,6.583050947877048E-7,0.0,0,0.002662885453944956
MKRA,MKRA,2,2.0,27.0,0.11549822498035282,4.622455540873435E-4,0.0,0,0.002767610234070386
SDH,SDH,2,2.0,26.0,0.1305479829693387,9.289838662918262E-4,0.0,0,0.004415511678148864
DOZ,DOZ,2,2.0,25.0,0.15010742084316556,0.0013957221784963094,0.0,0,0.02537876725437405
LR,LR,2,2.0,26.0,0.13065603923973024,5.211582000402663E-7,0.0,0,0.0065569819876854386
GEK,GEK,2,2.0,26.0,0.13871440195280715,4.6311660573573656E-5,0.0,0,0.011464807073205255
SALI,SALI,2,2.0,27.0,0.11502752887833315,1.645762736969262E-7,0.0,0,0.003481210912489413
SK,SK,2,2.0,27.0,0.11502442447305211,1.0971751579795081E-7,0.0,0,0.0030826761435561946
DTRA,DTRA,2,2.0,26.0,0.1299588351882909,4.672320410255735E-4,0.0,0,0.006819048021822839
DHND,DHND,2,4.0,26.0,0.13312093953023488,0.0,1.0,1,0.011564486854709783
BOBS,BOBS,2,4.0,26.0,0.13312093953023488,0.0,1.0,1,0.010493020396108185
SHNX,SHNX,4,6.0,25.0,0.1418774966711052,4.038528276956792E-5,0.5,3,0.01866926439613661
DNK,DNK,3,4.0,25.0,0.14179725188807932,9.1431263164959E-8,0.6666666666666666,2,0.011766430632796452
KHD,KHD,2,2.0,26.0,0.13570223198649983,5.4070013610133456E-5,0.0,0,0.008503769862067608
SUW,SUW,2,2.0,23.0,0.1757670735730782,2.291812610817122E-4,0.0,0,0.05027833085359766
BVB,BVB,2,2.0,24.0,0.1495543546915573,1.188606421144467E-7,0.0,0,0.010290555507201893
SUMR,SUMR,2,2.0,23.0,0.15778172664001186,0.0,1.0,1,0.02476788986073488
PAI,PAI,2,2.0,24.0,0.14451866671187819,0.0,1.0,1,0.017627404814490287
KIKA,KIKA,2,2.0,23.0,0.16243616129278146,0.0,1.0,1,0.04378097501917659
MDVK,MDVK,2,2.0,24.0,0.16117077597942822,0.0,1.0,1,0.038798458977513016
SRKI,SRKI,3,3.0,24.0,0.16119515885022692,1.645762736969262E-7,0.6666666666666666,2,0.04601157022028387
GVB,GVB,2,2.0,24.0,0.14104176318750414,0.0,1.0,1,0.01090678683883241
ORR,ORR,2,2.0,24.0,0.1429865467843124,0.0,1.0,1,0.010972686021513411
SHDR,SHDR,2,2.0,24.0,0.1429865467843124,5.005116010821033E-6,0.0,0,0.010328007016716436
PGA,PGA,2,2.0,24.0,0.15105975756716525,5.965132593489083E-5,0.0,0,0.015292737917877814
MUGA,MUGA,2,2.0,24.0,0.15108653266687935,0.0,1.0,1,0.017900278518291523
SYL,SYL,2,2.0,25.0,0.13130815207344876,4.368672831415232E-7,0.0,0,0.005648025700386905
ATRU,ATRU,3,3.0,25.0,0.14297215699429722,3.0685353197505564E-4,0.0,0,0.009660730487222751
POR,POR,2,2.0,26.0,0.12509906366491533,9.1431263164959E-8,0.0,0,0.003810550841489229
CJW,CJW,2,2.0,25.0,0.14296256540990204,2.3356124883228127E-4,0.0,0,0.008086284692229946
BJK,BJK,2,2.0,25.0,0.1429673610412264,0.0,1.0,1,0.011604835534349595
BON,BON,3,3.0,25.0,0.16410611836278927,2.3390585761701965E-4,0.3333333333333333,1,0.040294072396327964
DXD,DXD,2,2.0,26.0,0.14098577571948395,5.4858757898975403E-8,0.0,0,0.007994455139539646
CDSL,CDSL,2,2.0,25.0,0.16409348169252685,2.3349075968225074E-4,0.0,0,0.03535646132679988
AMLI,AMLI,2,2.0,26.0,0.14183972310969117,1.188606421144467E-7,0.0,0,0.008518008128442183
RWJ,RWJ,2,2.0,25.0,0.14966989745750808,4.3771042889708574E-5,0.0,0,0.020255984855682002
DPZ,DPZ,2,2.0,25.0,0.14966989745750808,0.0,1.0,1,0.022888737483969437
SURL,SURL,2,2.0,26.0,0.1302328423883151,0.0,1.0,1,0.009270214940315253
SRAS,SRAS,2,2.0,26.0,0.13585362743848017,0.0,1.0,1,0.01187565373133861
CHNN,CHNN,2,2.0,26.0,0.1358622888109659,4.67350901667688E-4,0.0,0,0.008325761698640863
CKS,CKS,2,2.0,27.0,0.11962837174053385,2.834369158113729E-7,0.0,0,0.0031273952026345097
SAS,SAS,2,2.0,27.0,0.11962165651575964,2.1943503159590161E-7,0.0,0,0.0030507707778525957
SNGN,SNGN,2,2.0,26.0,0.13585362743848017,4.6722289789925706E-4,0.0,0,0.00753696110917417
BDYK,BDYK,2,2.0,25.0,0.14178781729265777,0.0,1.0,1,0.009168211169530587
GA,GA,2,2.0,26.0,0.13309184023982762,5.4858757898975403E-8,0.0,0,0.007780623021321843
GVMR,GVMR,2,2.0,26.0,0.13311262414891623,1.91839413986114E-7,0.0,0,0.00867217907851824
NYK,NYK,2,2.0,26.0,0.13311262414891623,1.0971751579795081E-7,0.0,0,0.008733801721436152
THMR,THMR,2,2.0,26.0,0.1331084668478091,5.4858757898975403E-8,0.0,0,0.008482867783076173
BOW,BOW,2,2.0,25.0,0.13609221828399912,8.527610438877509E-5,0.0,0,0.008753754022901022
BSRL,BSRL,2,2.0,25.0,0.12497800715500557,5.4858757898975403E-8,0.0,0,0.00452598205670345
JACN,JACN,2,2.0,24.0,0.14270407821603162,5.017310124488356E-5,0.0,0,0.01063918629980073
JAC,JAC,2,2.0,24.0,0.13647134165866154,9.1431263164959E-8,0.0,0,0.005874423651333486
KQW,KQW,2,2.0,23.0,0.15524714967398826,0.0,1.0,1,0.022089740974993784
KWP,KWP,2,2.0,27.0,0.12430004666355576,8.453827332482834E-4,0.0,0,0.003961895283582432
KUT,KUT,2,2.0,28.0,0.11057779622758997,3.785347035280045E-4,0.0,0,0.002755352427989652
BAI,BAI,2,2.0,29.0,0.09958409271461283,4.937288210907786E-7,0.0,0,0.002662835391823035
JHIR,JHIR,2,2.0,28.0,0.1063930702214234,8.930078383445916E-5,0.0,0,0.0026851829803870796
BSKO,BSKO,2,2.0,27.0,0.11903697910847949,5.561488135547444E-4,0.0,0,0.0031150814078283236
JW,JW,2,2.0,26.0,0.13509144505372594,0.001022996843275016,0.0,0,0.00842898794501072
BAK,BAK,2,2.0,26.0,0.1350786004056795,1.4056762390827793E-4,0.0,0,0.008483327146663599
KVGM,KVGM,2,2.0,27.0,0.12430367194563537,1.0971751579795081E-7,0.0,0,0.0039185374001272175
ARNA,ARNA,2,2.0,26.0,0.14054410552349547,3.268289933909932E-4,0.0,0,0.012305092150681648
GLNA,GLNA,2,2.0,26.0,0.14053947108092066,0.0,1.0,1,0.013965490277667384
SRRG,SRRG,2,2.0,26.0,0.128346432980998,0.0,1.0,1,0.007751960997405618
DGW,DGW,2,2.0,26.0,0.128346432980998,0.0,1.0,1,0.008021519500331644
MWW,MWW,2,2.0,25.0,0.14349202073934414,0.0,1.0,1,0.017544180488151997
PSL,PSL,2,2.0,25.0,0.14351134756549264,0.0,1.0,1,0.019980889154203027
AIA,AIA,2,2.0,26.0,0.13174652241112828,0.0,1.0,1,0.005078003105962602
KGBS,KGBS,2,2.0,25.0,0.15168879239776487,9.300304007845736E-4,0.0,0,0.018760652418523094
JTS,JTS,2,2.0,26.0,0.13173430593762556,4.6307265354849514E-4,0.0,0,0.003947660788865926
KSI,KSI,2,2.0,27.0,0.11642263986013987,3.291525473938524E-7,0.0,0,0.002753010186371218
SDRA,SDRA,2,2.0,27.0,0.11678632103907492,4.5433987823711E-6,0.0,0,0.0028476401374498304
JRL,JRL,2,2.0,26.0,0.1322042310317017,4.715011460184498E-4,0.0,0,0.004990830575098591
MHU,MHU,2,2.0,26.0,0.1371564652120744,0.0,1.0,1,0.009913221617028643
JKZ,JKZ,2,2.0,27.0,0.12062719347899922,0.0,1.0,1,0.003801395071281159
BALR,BALR,2,2.0,24.0,0.15242659418475735,0.0,1.0,1,0.019104964501188308
AHLR,AHLR,2,2.0,24.0,0.15243204577968528,1.9547617923942877E-5,0.0,0,0.017510096461486456
NRA,NRA,2,2.0,24.0,0.14744343734864734,4.298777475790203E-6,0.0,0,0.016282527766529453
TTI,TTI,2,2.0,24.0,0.15010213425371557,0.0,1.0,1,0.022812273413867067
PPH,PPH,2,2.0,24.0,0.15248112768773925,0.0,1.0,1,0.026179005527888207
MHO,MHO,2,2.0,24.0,0.1556496968811628,0.0,1.0,1,0.02123288333346199
RJI,RJI,2,2.0,24.0,0.1556553814689018,1.5894274625932208E-4,0.0,0,0.018889514897801253
KDQ,KDQ,2,2.0,25.0,0.13712557511019594,5.4858757898975403E-8,0.0,0,0.006014163577044736
PHV,PHV,2,2.0,24.0,0.15217624165387225,0.0,1.0,1,0.02404211152111865
SWS,SWS,2,2.0,25.0,0.13645823327890372,0.0,1.0,1,0.009050340528427759
NBP,NBP,2,2.0,24.0,0.15094740570214274,0.0,1.0,1,0.030076098520023926
PHI,PHI,2,2.0,25.0,0.12011724254551605,2.3362516363910322E-4,0.0,0,0.003951597587457919
TKC,TKC,2,2.0,26.0,0.10725790215421785,2.194350315959016E-7,0.0,0,0.0029020908274775166
PNB,PNB,2,2.0,25.0,0.12012739930663209,2.3388117117596516E-4,0.0,0,0.0042471373428007485
TTLA,TTLA,2,2.0,25.0,0.1201240135287486,2.2200066039973338E-4,0.0,0,0.004265267613044706
KKET,KKET,2,2.0,26.0,0.10777595144771777,1.0971751579795081E-7,0.0,0,0.003138704083123281
BRHU,BRHU,2,2.0,25.0,0.12077417892261046,2.453959568995371E-4,0.0,0,0.006230081290250241
AJRE,AJRE,2,2.0,25.0,0.12077417892261046,2.445767327815791E-4,0.0,0,0.006240912165564582
DML,DML,2,2.0,26.0,0.10778958017197775,1.0971751579795081E-7,0.0,0,0.0032793456458145393
TGE,TGE,2,2.0,25.0,0.12017143179383072,2.228198845176914E-4,0.0,0,0.0056030765431975
LPN,LPN,2,2.0,25.0,0.12016804353342544,0.0,1.0,1,0.006808332953909053
JGJN,JGJN,2,2.0,26.0,0.10863857663582373,0.0,1.0,1,0.006470100658654813
DHRY,DHRY,2,2.0,25.0,0.12076049074887371,0.0,1.0,1,0.007899748383192658
HWX,HWX,2,2.0,25.0,0.12071260656527034,2.0133731611143743E-4,0.0,0,0.004859768858075719
LKG,LKG,2,2.0,26.0,0.10855279914421069,1.0971751579795081E-7,0.0,0,0.0031666769448689125
PKB,PKB,2,2.0,25.0,0.12175403513783745,2.6605930118783554E-4,0.0,0,0.006013194375112501
HLG,HLG,2,2.0,24.0,0.12829620710415413,0.0028017464834164717,0.0,0,0.003135410830476566
ONR,ONR,2,3.0,25.0,0.11374129326679297,0.002335337323759383,0.0,0,0.0026858810328478913
WEL,WEL,2,4.0,26.0,0.10214744511552105,0.001868708729070698,0.0,0,0.0026563166226590412
AVK,AVK,2,4.0,27.0,0.09269449096326585,0.0014018606993504174,0.0,0,0.002651969537836732
KXT,KXT,2,4.0,28.0,0.08483955728959311,9.347932345985408E-4,0.0,0,0.002619488835896249
LOV,LOV,2,4.0,29.0,0.07820901000091751,4.675063348150684E-4,0.0,0,0.0023662922148876635
UAM,UAM,1,2.0,30.0,0.07253727278916196,0.0,0.0,0,0.0012922422907766875
CMNR,CMNR,1,1.0,29.0,0.0906962887299966,0.0,0.0,0,0.0012937255914457363
NTW,NTW,2,2.0,28.0,0.09974023542627132,4.675063348150684E-4,0.0,0,0.0023923760021022306
KDO,KDO,2,2.0,27.0,0.11078186733208567,9.347932345985408E-4,0.0,0,0.0029829444156135834
AP,AP,2,2.0,26.0,0.12456524915972526,0.0014018606993504174,0.0,0,0.006604811389996113
NHY,NHY,2,4.0,26.0,0.12454704850964349,0.0,1.0,1,0.00815525455328069
